,DateUpdated,AgeGroups,Total cases,Confirmed cases,Total case rate,Total deaths,Confirmed deaths,Probable deaths,Year,value
3867,2020-09-10,30-39,7905,7700.0,1795.0,21,21.0,0.0,2020,42.5
3868,2020-09-13,30-39,8003,7794.0,1817.0,21,21.0,0.0,2020,42.5
3869,2020-09-14,30-39,8023,7814.0,1822.0,21,21.0,0.0,2020,42.5
3870,2020-09-15,30-39,8044,7829.0,1827.0,21,21.0,0.0,2020,42.5
3871,2020-09-16,30-39,8088,7869.0,1837.0,21,21.0,0.0,2020,42.5
3872,2020-09-17,30-39,8102,7882.0,1840.0,21,21.0,0.0,2020,42.5
3873,2020-09-20,30-39,8180,7959.0,1858.0,21,21.0,0.0,2020,42.5
3874,2020-09-21,30-39,8191,7969.0,1860.0,21,21.0,0.0,2020,42.5
3875,2020-09-22,30-39,8220,7999.0,1867.0,21,21.0,0.0,2020,42.5
3876,2020-09-23,30-39,8251,8027.0,1874.0,21,21.0,0.0,2020,42.5
3877,2020-09-24,30-39,8268,8042.0,1878.0,21,21.0,0.0,2020,42.5
3878,2020-09-27,30-39,8348,8113.0,1896.0,21,21.0,0.0,2020,42.5
3879,2020-09-28,30-39,8379,8142.0,1903.0,21,21.0,0.0,2020,42.5
3880,2020-09-29,30-39,8415,8177.0,1911.0,21,21.0,0.0,2020,42.5
3881,2020-09-30,30-39,8451,8211.0,1919.0,21,21.0,0.0,2020,42.5
3882,2020-10-01,30-39,8526,8285.0,1936.0,21,21.0,0.0,2020,42.5
3883,2020-10-04,30-39,8697,8456.0,1975.0,21,21.0,0.0,2020,42.5
3884,2020-05-17,40-49,5427,0.0,1232.0,53,0.0,0.0,2020,37.6
3885,2020-04-21,40-49,3121,0.0,709.0,28,0.0,0.0,2020,37.6
3886,2020-10-05,40-49,8169,7931.0,1855.0,60,48.0,12.0,2020,37.6
3887,2020-10-06,40-49,8200,7960.0,1862.0,60,48.0,12.0,2020,37.6
3888,2020-10-07,40-49,8261,8019.0,1876.0,60,48.0,12.0,2020,37.6
3889,2020-10-08,40-49,8300,8052.0,1884.0,60,48.0,12.0,2020,37.6
3890,2020-10-11,40-49,8467,8224.0,1922.0,60,48.0,12.0,2020,37.6
3891,2020-10-12,40-49,8517,8273.0,1934.0,60,48.0,12.0,2020,37.6
3892,2020-10-13,40-49,8535,8289.0,1938.0,60,48.0,12.0,2020,37.6
3893,2020-10-14,40-49,8555,8304.0,1942.0,60,48.0,12.0,2020,37.6
3894,2020-10-15,40-49,8681,8430.0,1971.0,60,48.0,12.0,2020,37.6
3895,2020-10-18,40-49,8830,8573.0,2005.0,60,48.0,12.0,2020,37.6
3896,2020-10-19,40-49,8893,8631.0,2019.0,59,47.0,12.0,2020,37.6
3897,2020-10-20,40-49,8959,8690.0,2034.0,60,48.0,12.0,2020,37.6
3898,2020-10-21,40-49,9024,8748.0,2049.0,60,48.0,12.0,2020,37.6
3899,2020-10-22,40-49,9114,8832.0,2069.0,60,48.0,12.0,2020,37.6
3900,2020-10-25,40-49,9395,9117.0,2133.0,60,48.0,12.0,2020,37.6
3901,2020-10-26,40-49,9465,9176.0,2149.0,60,48.0,12.0,2020,37.6
3902,2020-10-27,40-49,9537,9243.0,2165.0,60,48.0,12.0,2020,37.6
3903,2020-10-28,40-49,9736,9324.0,2211.0,60,48.0,12.0,2020,37.6
3904,2020-10-29,40-49,9832,9409.0,2232.0,60,48.0,12.0,2020,37.6
3905,2020-11-01,40-49,10205,9742.0,2317.0,60,48.0,12.0,2020,37.6
3906,2020-11-02,40-49,10351,9879.0,2350.0,60,48.0,12.0,2020,37.6
3907,2020-11-03,40-49,10422,9950.0,2366.0,60,48.0,12.0,2020,37.6
3908,2020-11-04,40-49,10641,10078.0,2416.0,61,48.0,13.0,2020,37.6
3909,2020-11-05,40-49,10801,10227.0,2452.0,61,48.0,13.0,2020,37.6
3910,2020-11-08,40-49,11261,10658.0,2557.0,62,49.0,13.0,2020,37.6
3911,2020-11-09,40-49,11450,10845.0,2600.0,62,49.0,13.0,2020,37.6
3912,2020-11-10,40-49,11691,11068.0,2654.0,62,49.0,13.0,2020,37.6
3913,2020-11-11,40-49,11842,11176.0,2689.0,63,50.0,13.0,2020,37.6
3914,2020-11-12,40-49,12234,11555.0,2778.0,64,50.0,14.0,2020,37.6
3915,2020-11-15,40-49,12894,12191.0,2928.0,64,50.0,14.0,2020,37.6
3916,2020-11-16,40-49,13137,12374.0,2983.0,64,50.0,14.0,2020,37.6
3917,2020-05-29,40-49,5933,0.0,1347.0,52,0.0,0.0,2020,37.6
3918,2020-11-17,40-49,13404,12635.0,3043.0,64,50.0,14.0,2020,37.6
3919,2020-11-18,40-49,13730,12921.0,3117.0,64,50.0,14.0,2020,37.6
3920,2020-11-19,40-49,14019,13159.0,3183.0,65,51.0,14.0,2020,37.6
3921,2020-11-22,40-49,14749,13837.0,3349.0,67,53.0,14.0,2020,37.6
3922,2020-11-23,40-49,14834,13922.0,3368.0,67,53.0,14.0,2020,37.6
3923,2020-11-24,40-49,15078,14148.0,3423.0,68,54.0,14.0,2020,37.6
3924,2020-11-26,40-49,15584,14634.0,3538.0,68,54.0,14.0,2020,37.6
3925,2020-11-29,40-49,16277,15312.0,3696.0,71,55.0,16.0,2020,37.6
3926,2020-11-30,40-49,16462,15508.0,3738.0,71,55.0,16.0,2020,37.6
3927,2020-12-01,40-49,16855,15878.0,3827.0,72,56.0,16.0,2020,37.6
3928,2020-12-02,40-49,17582,16617.0,3992.0,72,56.0,16.0,2020,37.6
3929,2020-12-03,40-49,17787,16802.0,4038.0,73,57.0,16.0,2020,37.6
3930,2020-12-06,40-49,18982,17954.0,4310.0,74,58.0,16.0,2020,37.6
3931,2020-12-07,40-49,19288,18234.0,4379.0,74,58.0,16.0,2020,37.6
3932,2020-12-08,40-49,19652,18594.0,4462.0,76,60.0,16.0,2020,37.6
3933,2020-12-09,40-49,20011,18950.0,4543.0,77,61.0,16.0,2020,37.6
3934,2020-12-10,40-49,20581,19476.0,4673.0,77,61.0,16.0,2020,37.6
3935,2020-12-13,40-49,21618,20490.0,4908.0,78,62.0,16.0,2020,37.6
3936,2020-12-14,40-49,21815,20673.0,4953.0,78,62.0,16.0,2020,37.6
3937,2020-12-15,40-49,22193,21044.0,5039.0,79,63.0,16.0,2020,37.6
3938,2020-12-16,40-49,22505,21334.0,5110.0,79,63.0,16.0,2020,37.6
3939,2020-12-17,40-49,22857,21685.0,5190.0,79,63.0,16.0,2020,37.6
3940,2020-12-20,40-49,23486,22280.0,5332.0,81,64.0,17.0,2020,37.6
3941,2020-12-21,40-49,23678,22454.0,5376.0,81,64.0,17.0,2020,37.6
3942,2020-04-11,40-49,1887,0.0,428.0,13,0.0,0.0,2020,37.6
3943,2020-12-22,40-49,23920,22663.0,5431.0,82,65.0,17.0,2020,37.6
3944,2020-04-06,40-49,1189,0.0,270.0,7,0.0,0.0,2020,37.6
3945,2020-05-13,40-49,5095,0.0,1157.0,45,0.0,0.0,2020,37.6
3946,2020-12-23,40-49,24208,22944.0,5496.0,84,67.0,17.0,2020,37.6
3947,2020-12-27,40-49,25453,24153.0,5779.0,86,69.0,17.0,2020,37.6
3948,2020-12-28,40-49,25564,24251.0,5804.0,86,69.0,17.0,2020,37.6
3949,2020-12-29,40-49,25760,24431.0,5849.0,86,69.0,17.0,2020,37.6
3950,2020-12-30,40-49,26039,24668.0,5912.0,86,69.0,17.0,2020,37.6
3951,2020-05-28,40-49,5896,0.0,1339.0,52,0.0,0.0,2020,37.6
3952,2020-05-21,40-49,5619,0.0,1276.0,51,0.0,0.0,2020,37.6
3953,2020-05-22,40-49,5674,0.0,1288.0,52,0.0,0.0,2020,37.6
3954,2020-05-23,40-49,5723,0.0,1299.0,51,0.0,0.0,2020,37.6
3955,2020-05-24,40-49,5788,0.0,1314.0,52,0.0,0.0,2020,37.6
3956,2020-05-25,40-49,5882,0.0,1335.0,53,0.0,0.0,2020,37.6
3957,2020-05-26,40-49,5846,0.0,1327.0,53,0.0,0.0,2020,37.6
3958,2020-05-27,40-49,5871,0.0,1333.0,52,0.0,0.0,2020,37.6
3959,2020-05-30,40-49,5949,0.0,1351.0,52,0.0,0.0,2020,37.6
3960,2020-05-18,40-49,5475,0.0,1243.0,51,0.0,0.0,2020,37.6
3961,2020-05-19,40-49,5549,0.0,1260.0,51,0.0,0.0,2020,37.6
3962,2020-04-05,40-49,963,0.0,219.0,7,0.0,0.0,2020,37.6
3963,2020-04-07,40-49,1302,0.0,296.0,9,0.0,0.0,2020,37.6
3964,2020-04-08,40-49,1438,0.0,326.0,9,0.0,0.0,2020,37.6
3965,2020-04-09,40-49,1626,0.0,369.0,10,0.0,0.0,2020,37.6
3966,2020-04-10,40-49,1747,0.0,397.0,11,0.0,0.0,2020,37.6
3967,2020-04-12,40-49,1972,0.0,448.0,13,0.0,0.0,2020,37.6
3968,2020-05-05,40-49,4531,0.0,1029.0,38,0.0,0.0,2020,37.6
3969,2020-05-06,40-49,4638,0.0,1053.0,41,0.0,0.0,2020,37.6
3970,2020-05-07,40-49,4728,0.0,1073.0,41,0.0,0.0,2020,37.6
3971,2020-05-08,40-49,4799,0.0,1090.0,39,0.0,0.0,2020,37.6
3972,2020-05-09,40-49,4870,0.0,1106.0,40,0.0,0.0,2020,37.6
3973,2020-05-10,40-49,4898,0.0,1112.0,40,0.0,0.0,2020,37.6
3974,2020-05-11,40-49,4970,0.0,1128.0,41,0.0,0.0,2020,37.6
3975,2020-05-12,40-49,5036,0.0,1143.0,43,0.0,0.0,2020,37.6
3976,2020-05-14,40-49,5184,0.0,1177.0,45,0.0,0.0,2020,37.6
3977,2020-05-15,40-49,5251,0.0,1192.0,46,0.0,0.0,2020,37.6
3978,2020-05-16,40-49,5345,0.0,1214.0,48,0.0,0.0,2020,37.6
3979,2020-04-13,40-49,2151,0.0,488.0,13,0.0,0.0,2020,37.6
3980,2020-04-14,40-49,2256,0.0,512.0,14,0.0,0.0,2020,37.6
3981,2020-04-15,40-49,2348,0.0,533.0,19,0.0,0.0,2020,37.6
3982,2020-04-16,40-49,2534,0.0,575.0,20,0.0,0.0,2020,37.6
3983,2020-04-17,40-49,2683,0.0,609.0,21,0.0,0.0,2020,37.6
3984,2020-04-18,40-49,2791,0.0,634.0,22,0.0,0.0,2020,37.6
3985,2020-04-19,40-49,2846,0.0,646.0,22,0.0,0.0,2020,37.6
3986,2020-04-20,40-49,3048,0.0,692.0,28,0.0,0.0,2020,37.6
3987,2020-04-22,40-49,3450,0.0,783.0,30,0.0,0.0,2020,37.6
3988,2020-04-23,40-49,3537,0.0,803.0,30,0.0,0.0,2020,37.6
3989,2020-04-24,40-49,3621,0.0,822.0,31,0.0,0.0,2020,37.6
3990,2020-04-25,40-49,3708,0.0,842.0,31,0.0,0.0,2020,37.6
3991,2020-04-26,40-49,3788,0.0,860.0,31,0.0,0.0,2020,37.6
3992,2020-04-27,40-49,3885,0.0,882.0,31,0.0,0.0,2020,37.6
3993,2020-04-28,40-49,3905,0.0,887.0,31,0.0,0.0,2020,37.6
3994,2020-04-29,40-49,3952,0.0,897.0,31,0.0,0.0,2020,37.6
3995,2020-04-30,40-49,4063,0.0,922.0,31,0.0,0.0,2020,37.6
3996,2020-05-01,40-49,4227,0.0,960.0,32,0.0,0.0,2020,37.6
3997,2020-05-02,40-49,4298,0.0,976.0,33,0.0,0.0,2020,37.6
3998,2020-05-03,40-49,4401,0.0,999.0,37,0.0,0.0,2020,37.6
3999,2020-05-04,40-49,4491,0.0,1020.0,38,0.0,0.0,2020,37.6
4000,2020-05-20,40-49,5571,0.0,1265.0,50,0.0,0.0,2020,37.6
4001,2020-05-31,40-49,6015,5835.0,1366.0,52,42.0,10.0,2020,37.6
4002,2020-06-01,40-49,6049,5867.0,1373.0,52,42.0,10.0,2020,37.6
4003,2020-06-02,40-49,6059,5877.0,1376.0,52,42.0,10.0,2020,37.6
4004,2020-06-03,40-49,6072,5889.0,1379.0,51,41.0,10.0,2020,37.6
4005,2020-06-04,40-49,6110,5925.0,1387.0,52,42.0,10.0,2020,37.6
4006,2020-06-05,40-49,6164,5979.0,1400.0,52,42.0,10.0,2020,37.6
4007,2020-06-06,40-49,6186,6001.0,1405.0,52,42.0,10.0,2020,37.6
4008,2020-06-07,40-49,6200,6015.0,1408.0,52,42.0,10.0,2020,37.6
4009,2020-06-08,40-49,6207,6027.0,1409.0,52,42.0,10.0,2020,37.6
4010,2020-06-09,40-49,6235,6066.0,1416.0,52,42.0,10.0,2020,37.6
4011,2020-06-10,40-49,6244,6074.0,1418.0,51,41.0,10.0,2020,37.6
4012,2020-06-11,40-49,6279,6110.0,1426.0,51,41.0,10.0,2020,37.6
4013,2020-06-12,40-49,6317,6144.0,1434.0,51,41.0,10.0,2020,37.6
4014,2020-06-13,40-49,6338,6167.0,1439.0,51,41.0,10.0,2020,37.6
4015,2020-06-14,40-49,6351,6176.0,1442.0,52,41.0,11.0,2020,37.6
4016,2020-06-15,40-49,6400,6222.0,1453.0,55,43.0,12.0,2020,37.6
4017,2020-06-16,40-49,6407,6227.0,1455.0,55,43.0,12.0,2020,37.6
4018,2020-06-17,40-49,6422,6241.0,1458.0,55,43.0,12.0,2020,37.6
4019,2020-06-18,40-49,6433,6252.0,1461.0,55,43.0,12.0,2020,37.6
4020,2020-06-19,40-49,6455,6275.0,1466.0,56,44.0,12.0,2020,37.6
4021,2020-06-20,40-49,6462,6282.0,1467.0,56,44.0,12.0,2020,37.6
4022,2020-06-21,40-49,6466,6283.0,1468.0,56,44.0,12.0,2020,37.6
4023,2020-06-22,40-49,6472,6289.0,1469.0,56,44.0,12.0,2020,37.6
4024,2020-06-23,40-49,6474,6291.0,1470.0,56,44.0,12.0,2020,37.6
4025,2020-06-24,40-49,6488,6301.0,1473.0,56,44.0,12.0,2020,37.6
4026,2020-06-25,40-49,6493,6307.0,1474.0,56,44.0,12.0,2020,37.6
4027,2020-06-26,40-49,6510,6325.0,1478.0,56,44.0,12.0,2020,37.6
4028,2020-06-27,40-49,6526,6341.0,1482.0,56,44.0,12.0,2020,37.6
4029,2020-06-28,40-49,6544,6358.0,1486.0,56,44.0,12.0,2020,37.6
4030,2020-06-29,40-49,6561,6376.0,1490.0,56,44.0,12.0,2020,37.6
4031,2020-06-30,40-49,6570,6385.0,1492.0,56,44.0,12.0,2020,37.6
4032,2020-07-01,40-49,6579,6395.0,1494.0,56,44.0,12.0,2020,37.6
4033,2020-07-02,40-49,6587,6403.0,1496.0,56,44.0,12.0,2020,37.6
4034,2020-07-05,40-49,6614,6430.0,1502.0,56,44.0,12.0,2020,37.6
4035,2020-07-06,40-49,6622,6438.0,1504.0,56,44.0,12.0,2020,37.6
4036,2020-07-07,40-49,6633,6448.0,1506.0,56,44.0,12.0,2020,37.6
4037,2020-07-08,40-49,6645,6457.0,1509.0,56,44.0,12.0,2020,37.6
4038,2020-07-09,40-49,6655,6468.0,1511.0,56,44.0,12.0,2020,37.6
4039,2020-07-12,40-49,6680,6493.0,1517.0,56,44.0,12.0,2020,37.6
4040,2020-07-13,40-49,6679,6492.0,1516.0,57,45.0,12.0,2020,37.6
4041,2020-07-14,40-49,6691,6504.0,1519.0,57,45.0,12.0,2020,37.6
4042,2020-07-15,40-49,6704,6517.0,1522.0,57,45.0,12.0,2020,37.6
4043,2020-07-16,40-49,6721,6534.0,1526.0,56,44.0,12.0,2020,37.6
4044,2020-07-19,40-49,6745,6559.0,1531.0,56,44.0,12.0,2020,37.6
4045,2020-07-20,40-49,6751,6565.0,1533.0,56,44.0,12.0,2020,37.6
4046,2020-07-21,40-49,6758,6570.0,1534.0,56,44.0,12.0,2020,37.6
4047,2020-07-22,40-49,6766,6578.0,1536.0,56,44.0,12.0,2020,37.6
4048,2020-07-23,40-49,6844,6663.0,1554.0,56,44.0,12.0,2020,37.6
4049,2020-07-26,40-49,6857,6673.0,1557.0,56,44.0,12.0,2020,37.6
4050,2020-07-27,40-49,6870,6686.0,1560.0,57,45.0,12.0,2020,37.6
4051,2020-07-28,40-49,6948,6766.0,1578.0,57,45.0,12.0,2020,37.6
4052,2020-07-29,40-49,6953,6771.0,1579.0,57,45.0,12.0,2020,37.6
4053,2020-07-30,40-49,6974,6793.0,1583.0,57,45.0,12.0,2020,37.6
4054,2020-08-02,40-49,7012,6829.0,1592.0,57,45.0,12.0,2020,37.6
4055,2020-08-03,40-49,7022,6838.0,1594.0,57,45.0,12.0,2020,37.6
4056,2020-08-04,40-49,7042,6859.0,1599.0,57,45.0,12.0,2020,37.6
4057,2020-08-05,40-49,7046,6863.0,1600.0,57,45.0,12.0,2020,37.6
4058,2020-08-06,40-49,7056,6872.0,1602.0,57,45.0,12.0,2020,37.6
4059,2020-08-09,40-49,7101,6912.0,1612.0,57,45.0,12.0,2020,37.6
4060,2020-08-10,40-49,7118,6929.0,1616.0,57,45.0,12.0,2020,37.6
4061,2020-08-11,40-49,7121,6931.0,1617.0,57,45.0,12.0,2020,37.6
4062,2020-08-12,40-49,7132,6941.0,1619.0,57,45.0,12.0,2020,37.6
4063,2020-08-13,40-49,7151,6959.0,1624.0,57,45.0,12.0,2020,37.6
4064,2020-08-16,40-49,7205,7012.0,1636.0,57,45.0,12.0,2020,37.6
4065,2020-08-17,40-49,7204,7011.0,1636.0,57,45.0,12.0,2020,37.6
4066,2020-08-18,40-49,7211,7017.0,1637.0,57,45.0,12.0,2020,37.6
4067,2020-08-19,40-49,7225,7032.0,1640.0,57,45.0,12.0,2020,37.6
4068,2020-08-20,40-49,7237,7042.0,1643.0,57,45.0,12.0,2020,37.6
4069,2020-08-23,40-49,7305,7106.0,1659.0,57,45.0,12.0,2020,37.6
4070,2020-08-24,40-49,7308,7108.0,1659.0,57,45.0,12.0,2020,37.6
4071,2020-08-25,40-49,7338,7138.0,1666.0,57,45.0,12.0,2020,37.6
4072,2020-08-26,40-49,7351,7150.0,1669.0,57,45.0,12.0,2020,37.6
4073,2020-08-27,40-49,7366,7165.0,1672.0,57,45.0,12.0,2020,37.6
4074,2020-08-30,40-49,7417,7212.0,1684.0,57,45.0,12.0,2020,37.6
4075,2020-08-31,40-49,7422,7218.0,1685.0,57,45.0,12.0,2020,37.6
4076,2020-09-01,40-49,7433,7228.0,1688.0,57,45.0,12.0,2020,37.6
4077,2020-09-02,40-49,7444,7240.0,1690.0,57,45.0,12.0,2020,37.6
4078,2020-09-03,40-49,7465,7258.0,1695.0,57,45.0,12.0,2020,37.6
4079,2020-09-07,40-49,7499,7289.0,1703.0,58,46.0,12.0,2020,37.6
4080,2020-09-08,40-49,7504,7294.0,1704.0,58,46.0,12.0,2020,37.6
4081,2020-09-09,40-49,7535,7324.0,1711.0,58,46.0,12.0,2020,37.6
4082,2020-09-10,40-49,7567,7349.0,1718.0,58,46.0,12.0,2020,37.6
4083,2020-09-13,40-49,7627,7407.0,1732.0,58,46.0,12.0,2020,37.6
4084,2020-09-14,40-49,7646,7426.0,1736.0,58,46.0,12.0,2020,37.6
4085,2020-09-15,40-49,7669,7446.0,1741.0,58,46.0,12.0,2020,37.6
4086,2020-09-16,40-49,7698,7471.0,1748.0,58,46.0,12.0,2020,37.6
4087,2020-09-17,40-49,7723,7495.0,1753.0,58,46.0,12.0,2020,37.6
4088,2020-09-20,40-49,7784,7555.0,1767.0,58,46.0,12.0,2020,37.6
4089,2020-09-21,40-49,7804,7570.0,1772.0,58,46.0,12.0,2020,37.6
4090,2020-09-22,40-49,7824,7592.0,1776.0,58,46.0,12.0,2020,37.6
4091,2020-09-23,40-49,7851,7616.0,1783.0,58,46.0,12.0,2020,37.6
4092,2020-09-24,40-49,7865,7630.0,1786.0,58,46.0,12.0,2020,37.6
4093,2020-09-27,40-49,7933,7693.0,1801.0,58,46.0,12.0,2020,37.6
4094,2020-09-28,40-49,7950,7710.0,1805.0,58,46.0,12.0,2020,37.6
4095,2020-09-29,40-49,7982,7738.0,1812.0,58,46.0,12.0,2020,37.6
4096,2020-09-30,40-49,8006,7759.0,1818.0,58,46.0,12.0,2020,37.6
4097,2020-10-01,40-49,8059,7813.0,1830.0,58,46.0,12.0,2020,37.6
4098,2020-10-04,40-49,8162,7926.0,1853.0,60,48.0,12.0,2020,37.6
4099,2020-05-17,50-59,6690,0.0,1264.0,140,0.0,0.0,2020,34.9
4100,2020-10-05,50-59,9475,9189.0,1790.0,186,155.0,31.0,2020,34.9
4101,2020-10-06,50-59,9500,9216.0,1794.0,189,157.0,32.0,2020,34.9
4102,2020-10-07,50-59,9553,9269.0,1804.0,189,157.0,32.0,2020,34.9
4103,2020-10-08,50-59,9592,9307.0,1812.0,189,157.0,32.0,2020,34.9
4104,2020-10-11,50-59,9756,9469.0,1843.0,189,157.0,32.0,2020,34.9
4105,2020-10-12,50-59,9805,9518.0,1852.0,189,157.0,32.0,2020,34.9
4106,2020-10-13,50-59,9835,9545.0,1858.0,189,157.0,32.0,2020,34.9
4107,2020-10-14,50-59,9850,9558.0,1860.0,189,157.0,32.0,2020,34.9
4108,2020-10-15,50-59,9961,9665.0,1881.0,189,157.0,32.0,2020,34.9
4109,2020-10-18,50-59,10129,9819.0,1913.0,189,157.0,32.0,2020,34.9
4110,2020-10-19,50-59,10194,9883.0,1925.0,190,158.0,32.0,2020,34.9
4111,2020-10-20,50-59,10246,9936.0,1935.0,191,159.0,32.0,2020,34.9
4112,2020-10-21,50-59,10317,9999.0,1949.0,191,159.0,32.0,2020,34.9
4113,2020-10-22,50-59,10412,10090.0,1967.0,191,159.0,32.0,2020,34.9
4114,2020-10-25,50-59,10702,10378.0,2021.0,190,158.0,32.0,2020,34.9
4115,2020-10-26,50-59,10779,10449.0,2036.0,191,159.0,32.0,2020,34.9
4116,2020-10-27,50-59,10858,10522.0,2051.0,191,159.0,32.0,2020,34.9
4117,2020-10-28,50-59,11039,10599.0,2085.0,191,159.0,32.0,2020,34.9
4118,2020-10-29,50-59,11153,10688.0,2107.0,191,159.0,32.0,2020,34.9
4119,2020-11-01,50-59,11504,11001.0,2173.0,191,159.0,32.0,2020,34.9
4120,2020-11-02,50-59,11650,11134.0,2200.0,193,161.0,32.0,2020,34.9
4121,2020-11-03,50-59,11732,11209.0,2216.0,193,161.0,32.0,2020,34.9
4122,2020-11-04,50-59,11957,11351.0,2258.0,194,162.0,32.0,2020,34.9
4123,2020-11-05,50-59,12125,11498.0,2290.0,195,162.0,33.0,2020,34.9
4124,2020-11-08,50-59,12562,11913.0,2373.0,196,163.0,33.0,2020,34.9
4125,2020-11-09,50-59,12776,12108.0,2413.0,197,163.0,34.0,2020,34.9
4126,2020-11-10,50-59,13031,12333.0,2461.0,199,164.0,35.0,2020,34.9
4127,2020-11-11,50-59,13189,12451.0,2491.0,200,165.0,35.0,2020,34.9
4128,2020-11-12,50-59,13540,12788.0,2557.0,199,164.0,35.0,2020,34.9
4129,2020-11-15,50-59,14257,13468.0,2693.0,199,164.0,35.0,2020,34.9
4130,2020-11-16,50-59,14510,13673.0,2741.0,200,165.0,35.0,2020,34.9
4131,2020-11-17,50-59,14816,13967.0,2798.0,201,166.0,35.0,2020,34.9
4132,2020-05-29,50-59,7257,0.0,1371.0,157,0.0,0.0,2020,34.9
4133,2020-11-18,50-59,15185,14309.0,2868.0,201,166.0,35.0,2020,34.9
4134,2020-11-19,50-59,15490,14588.0,2926.0,202,167.0,35.0,2020,34.9
4135,2020-11-22,50-59,16293,15327.0,3077.0,202,167.0,35.0,2020,34.9
4136,2020-11-23,50-59,16385,15413.0,3095.0,203,168.0,35.0,2020,34.9
4137,2020-11-24,50-59,16652,15660.0,3145.0,205,170.0,35.0,2020,34.9
4138,2020-11-26,50-59,17176,16157.0,3244.0,207,172.0,35.0,2020,34.9
4139,2020-11-29,50-59,17886,16860.0,3378.0,213,178.0,35.0,2020,34.9
4140,2020-11-30,50-59,18126,17116.0,3424.0,216,182.0,34.0,2020,34.9
4141,2020-12-01,50-59,18499,17470.0,3494.0,219,185.0,34.0,2020,34.9
4142,2020-12-02,50-59,19215,18177.0,3629.0,220,185.0,35.0,2020,34.9
4143,2020-12-03,50-59,19467,18412.0,3677.0,220,185.0,35.0,2020,34.9
4144,2020-12-06,50-59,20736,19632.0,3917.0,226,190.0,36.0,2020,34.9
4145,2020-12-07,50-59,21107,19973.0,3987.0,228,191.0,37.0,2020,34.9
4146,2020-12-08,50-59,21447,20309.0,4051.0,229,192.0,37.0,2020,34.9
4147,2020-12-09,50-59,21833,20692.0,4124.0,229,192.0,37.0,2020,34.9
4148,2020-12-10,50-59,22434,21255.0,4237.0,230,193.0,37.0,2020,34.9
4149,2020-12-13,50-59,23564,22343.0,4451.0,231,194.0,37.0,2020,34.9
4150,2020-12-14,50-59,23813,22567.0,4498.0,232,195.0,37.0,2020,34.9
4151,2020-12-15,50-59,24189,22936.0,4569.0,234,197.0,37.0,2020,34.9
4152,2020-12-16,50-59,24523,23257.0,4632.0,238,201.0,37.0,2020,34.9
4153,2020-12-17,50-59,24986,23717.0,4719.0,239,202.0,37.0,2020,34.9
4154,2020-12-20,50-59,25701,24389.0,4854.0,248,208.0,40.0,2020,34.9
4155,2020-12-21,50-59,25978,24644.0,4907.0,250,211.0,39.0,2020,34.9
4156,2020-12-22,50-59,26255,24898.0,4959.0,250,211.0,39.0,2020,34.9
4157,2020-04-11,50-59,2273,0.0,429.0,21,0.0,0.0,2020,34.9
4158,2020-12-23,50-59,26581,25206.0,5021.0,251,212.0,39.0,2020,34.9
4159,2020-12-27,50-59,28003,26602.0,5289.0,263,221.0,42.0,2020,34.9
4160,2020-12-28,50-59,28146,26730.0,5316.0,267,224.0,43.0,2020,34.9
4161,2020-12-29,50-59,28408,26969.0,5366.0,265,222.0,43.0,2020,34.9
4162,2020-12-30,50-59,28773,27279.0,5435.0,266,223.0,43.0,2020,34.9
4163,2020-05-21,50-59,6922,0.0,1307.0,153,0.0,0.0,2020,34.9
4164,2020-05-22,50-59,6974,0.0,1317.0,154,0.0,0.0,2020,34.9
4165,2020-05-23,50-59,7027,0.0,1327.0,155,0.0,0.0,2020,34.9
4166,2020-05-24,50-59,7087,0.0,1339.0,153,0.0,0.0,2020,34.9
4167,2020-05-25,50-59,7184,0.0,1357.0,153,0.0,0.0,2020,34.9
4168,2020-05-26,50-59,7150,0.0,1350.0,154,0.0,0.0,2020,34.9
4169,2020-05-27,50-59,7200,0.0,1360.0,154,0.0,0.0,2020,34.9
4170,2020-05-28,50-59,7219,0.0,1364.0,157,0.0,0.0,2020,34.9
4171,2020-05-30,50-59,7286,0.0,1376.0,157,0.0,0.0,2020,34.9
4172,2020-05-18,50-59,6739,0.0,1273.0,143,0.0,0.0,2020,34.9
4173,2020-05-19,50-59,6833,0.0,1291.0,148,0.0,0.0,2020,34.9
4174,2020-04-05,50-59,1152,0.0,218.0,9,0.0,0.0,2020,34.9
4175,2020-04-06,50-59,1390,0.0,263.0,10,0.0,0.0,2020,34.9
4176,2020-04-07,50-59,1550,0.0,293.0,13,0.0,0.0,2020,34.9
4177,2020-04-08,50-59,1761,0.0,333.0,16,0.0,0.0,2020,34.9
4178,2020-04-09,50-59,1968,0.0,372.0,17,0.0,0.0,2020,34.9
4179,2020-04-10,50-59,2115,0.0,399.0,19,0.0,0.0,2020,34.9
4180,2020-04-12,50-59,2372,0.0,448.0,27,0.0,0.0,2020,34.9
4181,2020-05-05,50-59,5539,0.0,1046.0,120,0.0,0.0,2020,34.9
4182,2020-05-06,50-59,5672,0.0,1071.0,120,0.0,0.0,2020,34.9
4183,2020-05-07,50-59,5768,0.0,1089.0,120,0.0,0.0,2020,34.9
4184,2020-05-08,50-59,5852,0.0,1105.0,121,0.0,0.0,2020,34.9
4185,2020-05-09,50-59,5956,0.0,1125.0,120,0.0,0.0,2020,34.9
